Ingrese tamaño de la matriz R
Ingrese gamma (-1 default)Ingrese alpha (-1 default)q matrix, only best values are printed xD
	0		1		2		3		4		5		6		7		8		9		10		11		12		13		14		15		16		17		18		19		20		21		22		23		24		25		26		27		28		29		30		31		32		33		34		35		36		37		38		39		40		41		42		43		44		45		46		47		48		49		
10:	-0.00055284	0.00039356	0.00078712	0.00149928	0.00149931	0.00149937	0.00149949	0.00149973	0.00150020	0.00150115	0.00151449	0.00152972	0.00018042	0.00017108	-0.00101888	-0.00077510	-0.00005095	0.00139735	0.00429395	0.00858789	0.01710082	0.03270240	0.00007496	0.00000000	-0.00149829	-0.00149733	-0.00149538	-0.00148794	-0.00147662	-0.00145399	-0.00140873	-0.00131821	-0.00113718	-0.00077510	-0.00005095	0.00139735	0.00429395	0.00858789	0.01710082	0.03270240	0.00018039	0.00017102	-0.00101899	-0.00077533	-0.00028802	0.00068662	0.00263589	0.00653443	0.01433151	0.02992566	
11:	-0.00055284	0.00039357	0.00078714	0.00149931	0.00149937	0.00149949	0.00149973	0.00150020	0.00150115	0.00150306	0.00150687	0.00151449	0.00012769	0.00008554	-0.00125906	-0.00101888	-0.00053850	0.00042225	0.00234375	0.00468750	0.00930004	0.01710082	0.00007496	0.00000000	-0.00149877	-0.00149829	-0.00149550	-0.00149174	-0.00148424	-0.00146923	-0.00143920	-0.00137916	-0.00125906	-0.00101888	-0.00053850	0.00042225	0.00234375	0.00468750	0.00930004	0.01710082	0.00012767	0.00008551	-0.00125912	-0.00113729	-0.00089363	-0.00040632	0.00056832	0.00251759	0.00641613	0.01421321	
12:	-0.00064186	0.00021552	0.00043105	0.00078714	0.00149931	0.00149937	0.00149949	0.00149973	0.00150020	0.00150115	0.00150306	0.00150687	0.00010133	0.00004277	-0.00132001	-0.00114076	-0.00078227	-0.00006530	0.00136865	0.00273730	0.00539964	0.00930004	0.00007496	0.00000000	-0.00149901	-0.00149877	-0.00149737	-0.00149550	-0.00149174	-0.00147684	-0.00145444	-0.00140963	-0.00132001	-0.00114076	-0.00078227	-0.00006530	0.00136865	0.00273730	0.00539964	0.00930004	0.00010132	0.00004276	-0.00137919	-0.00131827	-0.00119644	-0.00095278	-0.00046547	0.00050917	0.00245844	0.00635698	
13:	-0.00069574	0.00010776	0.00021552	0.00043105	0.00078714	0.00078717	0.00078723	0.00078734	0.00078758	0.00078806	0.00078901	0.00079092	0.00008814	0.00002139	-0.00135048	-0.00120171	-0.00090416	-0.00030907	0.00088110	0.00176220	0.00344945	0.00539964	0.00007496	0.00000000	-0.00149913	-0.00149901	-0.00149831	-0.00149460	-0.00148995	-0.00148065	-0.00146206	-0.00142486	-0.00135048	-0.00120171	-0.00090416	-0.00030907	0.00088110	0.00176220	0.00344945	0.00539964	0.00008814	0.00002138	-0.00143922	-0.00140876	-0.00134785	-0.00122602	-0.00098236	-0.00049504	0.00047959	0.00242886	
14:	-0.00109750	-0.00069574	0.00010776	0.00021552	0.00039357	0.00039358	0.00039361	0.00039367	0.00039379	0.00039403	0.00039451	0.00039546	0.00004407	0.00001069	-0.00136571	-0.00123218	-0.00096511	-0.00043096	0.00063733	0.00127466	0.00247435	0.00344945	0.00007496	0.00000000	-0.00149919	-0.00149913	-0.00149878	-0.00149508	-0.00149090	-0.00148256	-0.00146587	-0.00143248	-0.00136571	-0.00123218	-0.00096511	-0.00043096	0.00063733	0.00127466	0.00247435	0.00344945	0.00008155	0.00001069	-0.00146923	-0.00145401	-0.00142355	-0.00136263	-0.00124080	-0.00099715	-0.00050983	0.00046481	
15:	-0.00129837	-0.00109750	-0.00069574	-0.00064186	-0.00055284	-0.00055283	-0.00055282	-0.00055279	-0.00055273	-0.00055261	-0.00055237	-0.00055190	-0.00072759	-0.00074428	-0.00137333	-0.00124741	-0.00099558	-0.00049190	0.00051544	0.00103088	0.00198680	0.00247435	0.00007496	0.00000000	-0.00149922	-0.00149919	-0.00149902	-0.00149532	-0.00149138	-0.00148351	-0.00146777	-0.00143629	-0.00137333	-0.00124741	-0.00099558	-0.00049190	0.00051544	0.00103088	0.00198680	0.00247435	0.00007496	0.00000534	-0.00148424	-0.00147663	-0.00146140	-0.00143094	-0.00137003	-0.00124820	-0.00100454	-0.00051722	
16:	-0.00139881	-0.00129837	-0.00109750	-0.00107056	-0.00102605	-0.00102604	-0.00102603	-0.00102602	-0.00102599	-0.00102593	-0.00102581	-0.00102557	-0.00111342	-0.00112176	-0.00137714	-0.00125503	-0.00101081	-0.00052238	0.00045450	0.00090899	0.00174303	0.00198680	0.00007496	0.00000000	-0.00149924	-0.00149922	-0.00149913	-0.00149543	-0.00149162	-0.00148399	-0.00146872	-0.00143820	-0.00137714	-0.00125503	-0.00101081	-0.00052238	0.00045450	0.00090899	0.00174303	0.00198680	0.00007496	0.00000000	-0.00149175	-0.00148794	-0.00148032	-0.00146510	-0.00143464	-0.00137372	-0.00125189	-0.00100824	
17:	-0.00144903	-0.00139881	-0.00129837	-0.00128490	-0.00126265	-0.00126265	-0.00126264	-0.00126264	-0.00126262	-0.00126259	-0.00126253	-0.00126241	-0.00130634	-0.00131051	-0.00137333	-0.00124741	-0.00099558	-0.00049190	0.00051544	0.00103088	0.00198680	0.00247435	0.00007497	0.00000001	-0.00149924	-0.00149924	-0.00149919	-0.00149549	-0.00149174	-0.00148422	-0.00146920	-0.00143915	-0.00137905	-0.00125884	-0.00101843	-0.00053761	0.00042403	0.00084805	0.00162114	0.00174303	0.00007496	0.00000000	-0.00149550	-0.00149359	-0.00148979	-0.00148217	-0.00146694	-0.00143649	-0.00137557	-0.00125374	
18:	-0.00147414	-0.00144903	-0.00139881	-0.00139208	-0.00138095	-0.00138095	-0.00138095	-0.00138094	-0.00138094	-0.00138092	-0.00138089	-0.00138083	-0.00140279	-0.00140488	-0.00136571	-0.00123218	-0.00096511	-0.00043096	0.00063733	0.00127466	0.00247435	0.00344945	0.00007497	0.00000002	-0.00149925	-0.00149924	-0.00149922	-0.00149737	-0.00149549	-0.00148434	-0.00146944	-0.00143962	-0.00138000	-0.00126075	-0.00102224	-0.00054523	0.00040879	0.00081758	0.00156019	0.00162114	0.00007496	0.00000000	-0.00149737	-0.00149642	-0.00149452	-0.00149071	-0.00148310	-0.00146787	-0.00143741	-0.00137650	
19:	-0.00148670	-0.00147414	-0.00144903	-0.00144566	-0.00144010	-0.00144010	-0.00144010	-0.00144010	-0.00144009	-0.00144009	-0.00144007	-0.00144004	-0.00145102	-0.00142486	-0.00135048	-0.00120171	-0.00090416	-0.00030907	0.00088110	0.00176220	0.00344945	0.00539964	0.00007498	0.00000003	-0.00149925	-0.00149925	-0.00149924	-0.00149831	-0.00149183	-0.00148440	-0.00146956	-0.00143986	-0.00138047	-0.00126170	-0.00102414	-0.00054904	0.00040117	0.00080234	0.00152972	0.00156019	0.00007496	0.00000000	-0.00149831	-0.00149784	-0.00149688	-0.00149498	-0.00149117	-0.00148356	-0.00146833	-0.00143787	
20:	-0.00149297	-0.00148670	-0.00147414	-0.00147246	-0.00146968	-0.00146967	-0.00146967	-0.00146967	-0.00146967	-0.00146967	-0.00146966	-0.00146965	-0.00145444	-0.00140963	-0.00132001	-0.00114076	-0.00078227	-0.00006530	0.00136865	0.00273730	0.00539964	0.00930004	0.00007499	0.00000006	-0.00149925	-0.00149925	-0.00149924	-0.00149878	-0.00149184	-0.00148443	-0.00146962	-0.00143998	-0.00138071	-0.00126217	-0.00102510	-0.00055094	0.00039736	0.00079472	0.00151449	0.00152972	0.00007496	0.00000000	-0.00149878	-0.00149854	-0.00149807	-0.00149712	-0.00149521	-0.00149141	-0.00148379	-0.00146856	
21:	-0.00149611	-0.00149297	-0.00148670	-0.00148585	-0.00148446	-0.00148446	-0.00148446	-0.00148446	-0.00148446	-0.00148446	-0.00148424	-0.00146923	-0.00143920	-0.00137916	-0.00125906	-0.00101888	-0.00053850	0.00042225	0.00234375	0.00468750	0.00930004	0.01710082	0.00007502	0.00000012	-0.00149925	-0.00149925	-0.00149925	-0.00149902	-0.00149185	-0.00148445	-0.00146965	-0.00144004	-0.00138083	-0.00126241	-0.00102557	-0.00055190	0.00039546	0.00079092	0.00150687	0.00151449	0.00007496	0.00000000	-0.00149902	-0.00149890	-0.00149866	-0.00149818	-0.00149723	-0.00149533	-0.00149152	-0.00148391	
22:	-0.00149768	-0.00149611	-0.00149297	-0.00149255	-0.00149186	-0.00149186	-0.00149186	-0.00149186	-0.00149186	-0.00148794	-0.00147662	-0.00145399	-0.00140873	-0.00131821	-0.00113718	-0.00077510	-0.00005095	0.00139735	0.00429395	0.00858789	0.01710082	0.03270240	0.00007509	0.00000024	-0.00149925	-0.00149925	-0.00149925	-0.00149541	-0.00149185	-0.00148446	-0.00146966	-0.00144007	-0.00138089	-0.00126253	-0.00102581	-0.00055237	0.00039451	0.00078901	0.00150306	0.00150687	0.00007496	0.00000000	-0.00149913	-0.00149907	-0.00149895	-0.00149872	-0.00149824	-0.00149729	-0.00149539	-0.00149158	
23:	-0.00149847	-0.00149768	-0.00149611	-0.00149590	-0.00149555	-0.00149555	-0.00149555	-0.00149452	-0.00148978	-0.00148032	-0.00146138	-0.00142352	-0.00134779	-0.00119633	-0.00089340	-0.00028755	0.00092415	0.00334754	0.00819434	0.01638868	0.03270240	0.06390554	0.00007521	0.00000049	-0.00149925	-0.00149925	-0.00149541	-0.00149158	-0.00149185	-0.00148446	-0.00146966	-0.00144007	-0.00138089	-0.00126253	-0.00102581	-0.00055237	0.00039451	0.00078901	0.00150306	0.00150687	0.00007496	0.00000000	-0.00149919	-0.00149916	-0.00149910	-0.00149898	-0.00149875	-0.00149827	-0.00149732	-0.00149541	
24:	-0.00149886	-0.00149847	-0.00149768	-0.00149758	-0.00149740	-0.00149740	-0.00149498	-0.00149071	-0.00148217	-0.00146508	-0.00143091	-0.00136258	-0.00122590	-0.00095255	-0.00040585	0.00068755	0.00287434	0.00724794	0.01599513	0.03199026	0.06390554	0.12631184	0.00007546	0.00000098	-0.00149925	-0.00149541	-0.00149158	-0.00148391	-0.00149185	-0.00148445	-0.00146965	-0.00144004	-0.00138083	-0.00126241	-0.00102557	-0.00055190	0.00039546	0.00079092	0.00150687	0.00151449	0.00007496	0.00000000	-0.00149922	-0.00149921	-0.00149918	-0.00149912	-0.00149900	-0.00149876	-0.00149828	-0.00149733	
25:	-0.00149905	-0.00149886	-0.00149847	-0.00149841	-0.00149833	-0.00149521	-0.00149117	-0.00148309	-0.00146693	-0.00143461	-0.00136997	-0.00124069	-0.00098213	-0.00046500	0.00056925	0.00263774	0.00677474	0.01504873	0.03159670	0.06319340	0.12631184	0.25112444	0.00007596	0.00000195	-0.00149541	-0.00149158	-0.00148391	-0.00146856	-0.00149184	-0.00148443	-0.00146962	-0.00143998	-0.00138071	-0.00126217	-0.00102510	-0.00055094	0.00039736	0.00079472	0.00151449	0.00152972	0.00007496	0.00000000	-0.00149924	-0.00149923	-0.00149921	-0.00149918	-0.00149912	-0.00149901	-0.00149877	-0.00149829	
26:	-0.00149915	-0.00149905	-0.00149886	-0.00149883	-0.00149533	-0.00149140	-0.00148355	-0.00146785	-0.00143646	-0.00137367	-0.00124808	-0.00099691	-0.00049458	0.00051010	0.00251944	0.00653814	0.01457553	0.03065030	0.06279985	0.12559970	0.25112444	0.50074965	0.00007695	0.00000390	-0.00149158	-0.00148391	-0.00146856	-0.00143787	-0.00149183	-0.00148440	-0.00146956	-0.00143986	-0.00138047	-0.00126170	-0.00102414	-0.00054904	0.00040117	0.00080234	0.00152972	0.00156019	0.00007496	0.00000000	-0.00149924	-0.00149924	-0.00149923	-0.00149922	-0.00149919	-0.00149913	-0.00149901	-0.00149877	
27:	-0.00149920	-0.00149915	-0.00149905	-0.00149538	-0.00149152	-0.00148378	-0.00146832	-0.00143738	-0.00137551	-0.00125178	-0.00100431	-0.00050936	0.00048052	0.00246029	0.00641984	0.01433892	0.03017710	0.06185345	0.12520614	0.25041229	0.50074965	1.00000000	0.00007894	0.00000781	-0.00148391	-0.00146856	-0.00143787	-0.00137650	-0.00149180	-0.00148434	-0.00146944	-0.00143962	-0.00138000	-0.00126075	-0.00102224	-0.00054523	0.00040879	0.00081758	0.00156019	0.00162114	0.00007496	0.00000000	-0.00149925	-0.00149924	-0.00149924	-0.00149923	-0.00149922	-0.00149919	-0.00149913	-0.00149901	
28:	-0.00149923	-0.00149920	-0.00149541	-0.00149157	-0.00148390	-0.00146855	-0.00143784	-0.00137644	-0.00125363	-0.00100800	-0.00051676	0.00046573	0.00243072	0.00636069	0.01422062	0.02994050	0.06138025	0.12425975	0.25001875	0.50003749	1.00000000	0.50074965	0.00008292	0.00001561	-0.00146856	-0.00143787	-0.00137650	-0.00125374	-0.00149174	-0.00148422	-0.00146920	-0.00143915	-0.00137905	-0.00125884	-0.00101843	-0.00053761	0.00042403	0.00084805	0.00162114	0.00174303	0.00007496	0.00000000	-0.00149925	-0.00149925	-0.00149925	-0.00149924	-0.00149923	-0.00149922	-0.00149919	-0.00149913	
29:	-0.00149924	-0.00149923	-0.00149733	-0.00149541	-0.00149157	-0.00148390	-0.00146855	-0.00143784	-0.00137551	-0.00125178	-0.00100431	-0.00050936	0.00048052	0.00246029	0.00641984	0.01433892	0.03017710	0.06185345	0.12520614	0.25041229	0.50074965	1.00000000	0.00009089	0.00003123	-0.00143464	-0.00137372	-0.00125374	-0.00100824	-0.00149162	-0.00148399	-0.00146872	-0.00143820	-0.00137714	-0.00125503	-0.00101081	-0.00052238	0.00045450	0.00090899	0.00174303	0.00198680	0.00007496	0.00000000	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149924	-0.00149924	-0.00149922	-0.00149919	
30:	-0.00149924	-0.00149924	-0.00149829	-0.00149733	-0.00149541	-0.00149157	-0.00148390	-0.00146855	-0.00143738	-0.00137551	-0.00124808	-0.00099691	-0.00049458	0.00051010	0.00251944	0.00653814	0.01457553	0.03065030	0.06279985	0.12559970	0.25112444	0.50074965	0.00010681	0.00006245	-0.00137003	-0.00124820	-0.00100824	-0.00051722	-0.00149138	-0.00148351	-0.00146777	-0.00143629	-0.00137333	-0.00124741	-0.00099558	-0.00049190	0.00051544	0.00103088	0.00198680	0.00247435	0.00007496	0.00000000	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149924	-0.00149924	-0.00149922	
31:	-0.00149925	-0.00149924	-0.00149877	-0.00149829	-0.00149733	-0.00149541	-0.00149157	-0.00148390	-0.00146832	-0.00143461	-0.00136997	-0.00124069	-0.00098213	-0.00046500	0.00056925	0.00263774	0.00677474	0.01504873	0.03159670	0.06319340	0.12631184	0.25112444	0.00013866	0.00012490	-0.00124080	-0.00099715	-0.00050983	0.00046481	-0.00148351	-0.00148256	-0.00146587	-0.00143248	-0.00136571	-0.00123218	-0.00096511	-0.00043096	0.00063733	0.00127466	0.00247435	0.00344945	0.00007496	0.00000000	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149924	-0.00149924	
32:	-0.00149925	-0.00149925	-0.00149901	-0.00149877	-0.00149829	-0.00149733	-0.00149541	-0.00149157	-0.00148378	-0.00146508	-0.00143091	-0.00136258	-0.00122590	-0.00095255	-0.00040585	0.00068755	0.00287434	0.00724794	0.01599513	0.03199026	0.06390554	0.12631184	0.00020236	0.00024981	-0.00098236	-0.00049504	0.00047959	0.00242886	-0.00146777	-0.00146587	-0.00146206	-0.00142486	-0.00135048	-0.00120171	-0.00090416	-0.00030907	0.00088110	0.00176220	0.00344945	0.00539964	0.00007496	0.00000000	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149924	
33:	-0.00149925	-0.00149925	-0.00149913	-0.00149901	-0.00149877	-0.00149829	-0.00149733	-0.00149541	-0.00149152	-0.00148032	-0.00146138	-0.00142352	-0.00134779	-0.00119633	-0.00089340	-0.00028755	0.00092415	0.00334754	0.00819434	0.01638868	0.03270240	0.06390554	0.00032975	0.00049962	-0.00046547	0.00050917	0.00245844	0.00635698	-0.00143629	-0.00143248	-0.00142486	-0.00140963	-0.00132001	-0.00114076	-0.00078227	-0.00006530	0.00136865	0.00273730	0.00539964	0.00930004	0.00007496	0.00000000	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149925	
34:	-0.00149925	-0.00149925	-0.00149919	-0.00149913	-0.00149901	-0.00149877	-0.00149829	-0.00149733	-0.00149538	-0.00148794	-0.00147662	-0.00145399	-0.00140873	-0.00131821	-0.00113718	-0.00077510	-0.00005095	0.00139735	0.00429395	0.00858789	0.01710082	0.03270240	0.00058453	0.00099923	0.00056832	0.00251759	0.00641613	0.01421321	-0.00137333	-0.00136571	-0.00135048	-0.00132001	-0.00125906	-0.00101888	-0.00053850	0.00042225	0.00234375	0.00468750	0.00930004	0.01710082	0.00007496	0.00000000	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149925	
35:	-0.00149925	-0.00149925	-0.00149922	-0.00149919	-0.00149913	-0.00149901	-0.00149877	-0.00149829	-0.00149550	-0.00149174	-0.00148424	-0.00146923	-0.00143920	-0.00137916	-0.00125906	-0.00101888	-0.00053850	0.00042225	0.00234375	0.00468750	0.00930004	0.01710082	0.00109411	0.00199846	0.00263589	0.00653443	0.01433151	0.02992566	-0.00124741	-0.00123218	-0.00120171	-0.00114076	-0.00101888	-0.00077510	-0.00005095	0.00139735	0.00429395	0.00858789	0.01710082	0.03270240	0.00007496	0.00000000	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149541	
36:	-0.00149925	-0.00149925	-0.00149924	-0.00149922	-0.00149919	-0.00149913	-0.00149901	-0.00149877	-0.00149737	-0.00149550	-0.00149174	-0.00147684	-0.00145444	-0.00140963	-0.00132001	-0.00114076	-0.00078227	-0.00006530	0.00136865	0.00273730	0.00539964	0.00930004	0.00211325	0.00399693	0.00677103	0.01456811	0.03016226	0.06135057	-0.00099558	-0.00096511	-0.00090416	-0.00078227	-0.00053850	-0.00005095	0.00092415	0.00334754	0.00819434	0.01638868	0.03270240	0.06390554	0.00007496	0.00000000	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149541	-0.00149158	
37:	-0.00149925	-0.00149925	-0.00149924	-0.00149924	-0.00149922	-0.00149919	-0.00149913	-0.00149901	-0.00149831	-0.00149460	-0.00148995	-0.00148065	-0.00146206	-0.00142486	-0.00135048	-0.00120171	-0.00090416	-0.00030907	0.00088110	0.00176220	0.00344945	0.00539964	0.00415154	0.00799385	0.01504131	0.03063546	0.06182378	0.12420040	-0.00049190	-0.00043096	-0.00030907	-0.00006530	0.00042225	0.00139735	0.00334754	0.00724794	0.01599513	0.03199026	0.06390554	0.12631184	0.00007496	0.00000000	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149541	-0.00149158	-0.00148391	
38:	-0.00149925	-0.00149925	-0.00149925	-0.00149924	-0.00149924	-0.00149922	-0.00149919	-0.00149913	-0.00149878	-0.00149460	-0.00148995	-0.00148066	-0.00146206	-0.00142487	-0.00135049	-0.00120174	-0.00090422	-0.00030919	0.00088087	0.00176174	0.00344852	0.00539779	0.00822811	0.01598771	0.03158187	0.06277018	0.12514681	0.24990006	0.00051544	0.00063733	0.00088110	0.00136865	0.00234375	0.00429395	0.00819434	0.01599513	0.03159670	0.06319340	0.12631184	0.25112444	0.00007496	0.00000000	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149541	-0.00149158	-0.00148391	-0.00146856	
39:	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149924	-0.00149924	-0.00149922	-0.00149919	-0.00149902	-0.00149365	-0.00148805	-0.00147685	-0.00145445	-0.00140964	-0.00132004	-0.00114082	-0.00078239	-0.00006553	0.00136819	0.00273638	0.00539779	0.00929633	0.01638126	0.03197542	0.06316373	0.12554036	0.25029361	0.49980012	0.00103088	0.00127466	0.00176220	0.00273730	0.00468750	0.00858789	0.01638868	0.03199026	0.06319340	0.12559970	0.25112444	0.50074965	0.00007496	0.00000000	-0.00149925	-0.00149925	-0.00149925	-0.00149541	-0.00149158	-0.00148391	-0.00146856	-0.00143787	
40:	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149925	-0.00149924	-0.00149924	-0.00149922	-0.00149550	-0.00149175	-0.00148424	-0.00146923	-0.00143922	-0.00137919	-0.00125912	-0.00101899	-0.00053873	0.00042179	0.00234282	0.00468565	0.00929633	0.01709341	0.03268756	0.06387588	0.12625250	0.25100577	0.50051224	0.99952525	0.00198680	0.00247435	0.00344945	0.00539964	0.00930004	0.01710082	0.03270240	0.06390554	0.12631184	0.25112444	0.50074965	1.00000000	0.00007496	0.00000000	-0.00149925	-0.00149925	-0.00149541	-0.00149158	-0.00148391	-0.00146856	-0.00143787	-0.00137650	
